i	height	delta	push_m	rock_m	push_i
997	1493	3	5842	2	5842
998	1493	0	5846	3	5846
999	1493	0	5858	4	5858
1000	1493	0	5867	0	5867
1001	1495	2	5873	1	5873
1002	1498	3	5878	2	5878
1003	1498	0	5882	3	5882
1004	1500	2	5890	4	5890
1005	1501	1	5894	0	5894
1006	1504	3	5898	1	5898
1007	1506	2	5902	2	5902
1008	1508	2	5907	3	5907
1009	1508	0	5913	4	5913
1010	1508	0	5922	0	5922
1011	1510	2	5928	1	5928
1012	1513	3	5933	2	5933
1013	1513	0	5937	3	5937
1014	1513	0	5947	4	5947
1015	1514	1	5953	0	5953
1016	1517	3	5957	1	5957
1017	1519	2	5961	2	5961
1018	1520	1	5966	3	5966
1019	1522	2	5973	4	5973
1020	1523	1	5977	0	5977
1021	1526	3	5981	1	5981
1022	1529	3	5985	2	5985
1023	1531	2	5989	3	5989
1024	1531	0	5995	4	5995
1025	1532	1	6007	0	6007
1026	1532	0	6011	1	6011
1027	1535	3	6019	2	6019
1028	1535	0	6023	3	6023
1029	1535	0	6045	4	6045
1030	1536	1	6052	0	6052
1031	1539	3	6056	1	6056
1032	1542	3	6060	2	6060
1033	1544	2	6064	3	6064
1034	1546	2	6070	4	6070
1035	1546	0	6074	0	6074
1036	1548	2	6082	1	6082
1037	1550	2	6087	2	6087
1038	1550	0	6092	3	6092
1039	1552	2	6100	4	6100
1040	1552	0	6104	0	6104
1041	1555	3	6112	1	6112
1042	1557	2	6116	2	6116
1043	1559	2	6121	3	6121
1044	1559	0	6127	4	6127
1045	1560	1	6135	0	6135
1046	1563	3	6139	1	6139
1047	1563	0	6143	2	6143
1048	1565	2	6150	3	6150
1049	1565	0	6156	4	6156
1050	1566	1	6176	0	6176
1051	1569	3	6180	1	6180
1052	1572	3	6184	2	6184
1053	1574	2	6188	3	6188
1054	1574	0	6194	4	6194
1055	1575	1	6200	0	6200
1056	1578	3	6204	1	6204
1057	1581	3	6208	2	6208
1058	1583	2	6212	3	6212
1059	1583	0	6218	4	6218
1060	1584	1	6224	0	6224
1061	1587	3	6228	1	6228
1062	1589	2	6232	2	6232
1063	1593	4	6237	3	6237
1064	1595	2	6241	4	6241
1065	1596	1	6245	0	6245
1066	1597	1	6249	1	6249
1067	1599	2	6255	2	6255
1068	1600	1	6260	3	6260
1069	1600	0	6267	4	6267
1070	1601	1	6274	0	6274
1071	1604	3	6278	1	6278
1072	1607	3	6282	2	6282
1073	1609	2	6286	3	6286
1074	1609	0	6292	4	6292
1075	1610	1	6298	0	6298
1076	1613	3	6302	1	6302
1077	1616	3	6306	2	6306
1078	1616	0	6310	3	6310
1079	1616	0	6327	4	6327
1080	1617	1	6338	0	6338
1081	1619	2	6342	1	6342
1082	1622	3	6347	2	6347
1083	1622	0	6351	3	6351
1084	1624	2	6360	4	6360
1085	1625	1	6364	0	6364
1086	1628	3	6368	1	6368
1087	1628	0	6372	2	6372
1088	1632	4	6379	3	6379
1089	1632	0	6383	4	6383
1090	1633	1	6391	0	6391
1091	1636	3	6395	1	6395
1092	1639	3	6399	2	6399
1093	1639	0	6403	3	6403
1094	1639	0	6413	4	6413
1095	1640	1	6419	0	6419
1096	1643	3	6423	1	6423
1097	1645	2	6427	2	6427
1098	1645	0	6432	3	6432
1099	1646	1	6441	4	6441
1100	1647	1	6446	0	6446
1101	1650	3	6450	1	6450
1102	1652	2	6454	2	6454
1103	1653	1	6459	3	6459
1104	1654	1	6466	4	6466
1105	1655	1	6471	0	6471
1106	1657	2	6475	1	6475
1107	1660	3	6480	2	6480
1108	1662	2	6484	3	6484
1109	1662	0	6490	4	6490
1110	1663	1	6501	0	6501
1111	1666	3	6505	1	6505
1112	1669	3	6509	2	6509
1113	1671	2	6513	3	6513
1114	1673	2	6519	4	6519
1115	1674	1	6523	0	6523
1116	1677	3	6527	1	6527
1117	1677	0	6531	2	6531
1118	1678	1	6538	3	6538
1119	1679	1	6545	4	6545
1120	1679	0	6550	0	6550
1121	1682	3	6555	1	6555
1122	1684	2	6559	2	6559
1123	1684	0	6564	3	6564
1124	1684	0	6573	4	6573
1125	1685	1	6579	0	6579
1126	1688	3	6583	1	6583
1127	1691	3	6587	2	6587
1128	1693	2	6591	3	6591
1129	1693	0	6597	4	6597
1130	1694	1	6603	0	6603
1131	1697	3	6607	1	6607
1132	1700	3	6611	2	6611
1133	1702	2	6615	3	6615
1134	1702	0	6621	4	6621
1135	1703	1	6640	0	6640
1136	1706	3	6644	1	6644
1137	1709	3	6648	2	6648
1138	1713	4	6652	3	6652
1139	1713	0	6656	4	6656
1140	1713	0	6666	0	6666
1141	1713	0	6674	1	6674
1142	1716	3	6681	2	6681
1143	1718	2	6685	3	6685
1144	1718	0	6691	4	6691
1145	1719	1	6697	0	6697
1146	1722	3	6701	1	6701
1147	1722	0	6705	2	6705
1148	1726	4	6712	3	6712
1149	1728	2	6716	4	6716
1150	1729	1	6720	0	6720
1151	1732	3	6724	1	6724
1152	1734	2	6728	2	6728
1153	1735	1	6733	3	6733
1154	1735	0	6740	4	6740
1155	1736	1	6747	0	6747
1156	1739	3	6751	1	6751
1157	1742	3	6755	2	6755
1158	1742	0	6759	3	6759
1159	1742	0	6784	4	6784
1160	1743	1	6805	0	6805
1161	1745	2	6809	1	6809
1162	1748	3	6814	2	6814
1163	1748	0	6818	3	6818
1164	1750	2	6827	4	6827
1165	1751	1	6831	0	6831
1166	1753	2	6835	1	6835
1167	1754	1	6840	2	6840
1168	1756	2	6846	3	6846
1169	1756	0	6852	4	6852
1170	1757	1	6858	0	6858
1171	1760	3	6862	1	6862
1172	1763	3	6866	2	6866
1173	1763	0	6870	3	6870
1174	1763	0	6880	4	6880
1175	1764	1	6886	0	6886
1176	1767	3	6890	1	6890
1177	1770	3	6894	2	6894
1178	1772	2	6898	3	6898
1179	1774	2	6904	4	6904
1180	1775	1	6908	0	6908
1181	1777	2	6912	1	6912
1182	1780	3	6917	2	6917
1183	1780	0	6921	3	6921
1184	1780	0	6930	4	6930
1185	1780	0	6939	0	6939
1186	1783	3	6944	1	6944
1187	1785	2	6948	2	6948
1188	1789	4	6953	3	6953
1189	1789	0	6957	4	6957
1190	1790	1	6967	0	6967
1191	1793	3	6971	1	6971
1192	1795	2	6975	2	6975
1193	1796	1	6980	3	6980
1194	1797	1	6987	4	6987
1195	1797	0	6992	0	6992
1196	1800	3	6997	1	6997
1197	1802	2	7001	2	7001
1198	1804	2	7006	3	7006
1199	1804	0	7012	4	7012
1200	1805	1	7018	0	7018
1201	1806	1	7022	1	7022
1202	1808	2	7028	2	7028
1203	1809	1	7033	3	7033
1204	1809	0	7040	4	7040
1205	1809	0	7047	0	7047
1206	1811	2	7052	1	7052
1207	1813	2	7057	2	7057
1208	1817	4	7062	3	7062
1209	1817	0	7066	4	7066
1210	1818	1	7076	0	7076
1211	1821	3	7080	1	7080
1212	1824	3	7084	2	7084
1213	1824	0	7088	3	7088
1214	1824	0	7103	4	7103
1215	1825	1	7109	0	7109
1216	1828	3	7113	1	7113
1217	1828	0	7117	2	7117
1218	1831	3	7124	3	7124
1219	1831	0	7129	4	7129
1220	1831	0	7136	0	7136
1221	1833	2	7143	1	7143
1222	1835	2	7148	2	7148
1223	1836	1	7153	3	7153
1224	1837	1	7160	4	7160
1225	1838	1	7165	0	7165
1226	1841	3	7169	1	7169
1227	1844	3	7173	2	7173
1228	1846	2	7177	3	7177
1229	1846	0	7183	4	7183
1230	1847	1	7195	0	7195
1231	1847	0	7199	1	7199
1232	1850	3	7206	2	7206
1233	1851	1	7210	3	7210
1234	1853	2	7217	4	7217
1235	1854	1	7221	0	7221
1236	1856	2	7225	1	7225
1237	1857	1	7230	2	7230
1238	1859	2	7236	3	7236
1239	1859	0	7242	4	7242
1240	1860	1	7249	0	7249
1241	1863	3	7253	1	7253
1242	1866	3	7257	2	7257
1243	1866	0	7261	3	7261
1244	1868	2	7269	4	7269
1245	1869	1	7273	0	7273
1246	1872	3	7277	1	7277
1247	1872	0	7281	2	7281
1248	1874	2	7288	3	7288
1249	1874	0	7294	4	7294
1250	1875	1	7300	0	7300
1251	1878	3	7304	1	7304
1252	1880	2	7308	2	7308
1253	1882	2	7313	3	7313
1254	1882	0	7319	4	7319
1255	1883	1	7328	0	7328
1256	1886	3	7332	1	7332
1257	1889	3	7336	2	7336
1258	1889	0	7340	3	7340
1259	1889	0	7355	4	7355
1260	1889	0	7365	0	7365
1261	1889	0	7373	1	7373
1262	1892	3	7380	2	7380
1263	1892	0	7384	3	7384
1264	1893	1	7393	4	7393
1265	1894	1	7398	0	7398
1266	1897	3	7402	1	7402
1267	1899	2	7406	2	7406
1268	1901	2	7411	3	7411
1269	1901	0	7417	4	7417
1270	1902	1	7423	0	7423
1271	1905	3	7427	1	7427
1272	1905	0	7431	2	7431
1273	1908	3	7438	3	7438
1274	1910	2	7443	4	7443
1275	1911	1	7447	0	7447
1276	1914	3	7451	1	7451
1277	1917	3	7455	2	7455
1278	1921	4	7459	3	7459
1279	1923	2	7463	4	7463
1280	1924	1	7467	0	7467
1281	1927	3	7471	1	7471
1282	1930	3	7475	2	7475
1283	1932	2	7479	3	7479
1284	1934	2	7485	4	7485
1285	1935	1	7489	0	7489
1286	1935	0	7493	1	7493
1287	1938	3	7502	2	7502
1288	1940	2	7506	3	7506
1289	1940	0	7512	4	7512
1290	1941	1	7518	0	7518
1291	1944	3	7522	1	7522
1292	1946	2	7526	2	7526
1293	1946	0	7531	3	7531
1294	1946	0	7546	4	7546
1295	1947	1	7552	0	7552
1296	1949	2	7556	1	7556
1297	1952	3	7561	2	7561
1298	1956	4	7565	3	7565
1299	1958	2	7569	4	7569
1300	1959	1	7573	0	7573
1301	1962	3	7577	1	7577
1302	1962	0	7581	2	7581
1303	1966	4	7588	3	7588
1304	1966	0	7592	4	7592
1305	1967	1	7602	0	7602
1306	1970	3	7606	1	7606
1307	1973	3	7610	2	7610
1308	1975	2	7614	3	7614
1309	1975	0	7620	4	7620
1310	1975	0	7632	0	7632
1311	1977	2	7642	1	7642
1312	1979	2	7647	2	7647
1313	1983	4	7652	3	7652
1314	1983	0	7656	4	7656
1315	1984	1	7666	0	7666
1316	1987	3	7670	1	7670
1317	1990	3	7674	2	7674
1318	1990	0	7678	3	7678
1319	1990	0	7688	4	7688
1320	1991	1	7694	0	7694
1321	1994	3	7698	1	7698
1322	1996	2	7702	2	7702
1323	1998	2	7707	3	7707
1324	1998	0	7713	4	7713
1325	1998	0	7721	0	7721
1326	2000	2	7727	1	7727
1327	2001	1	7732	2	7732
1328	2003	2	7738	3	7738
1329	2005	2	7744	4	7744
1330	2005	0	7748	0	7748
1331	2008	3	7756	1	7756
1332	2010	2	7760	2	7760
1333	2014	4	7765	3	7765
1334	2014	0	7769	4	7769
1335	2015	1	7785	0	7785
1336	2018	3	7789	1	7789
1337	2020	2	7793	2	7793
1338	2024	4	7798	3	7798
1339	2026	2	7802	4	7802
1340	2027	1	7806	0	7806
1341	2030	3	7810	1	7810
1342	2033	3	7814	2	7814
1343	2035	2	7818	3	7818
1344	2035	0	7824	4	7824
1345	2036	1	7845	0	7845
1346	2038	2	7849	1	7849
1347	2039	1	7854	2	7854
1348	2043	4	7860	3	7860
1349	2043	0	7864	4	7864
1350	2043	0	7873	0	7873
1351	2046	3	7880	1	7880
1352	2049	3	7884	2	7884
1353	2051	2	7888	3	7888
1354	2051	0	7894	4	7894
1355	2052	1	7900	0	7900
1356	2055	3	7904	1	7904
1357	2058	3	7908	2	7908
1358	2062	4	7912	3	7912
1359	2062	0	7916	4	7916
1360	2063	1	7926	0	7926
1361	2065	2	7930	1	7930
1362	2067	2	7935	2	7935
1363	2071	4	7940	3	7940
1364	2071	0	7944	4	7944
1365	2071	0	7956	0	7956
1366	2071	0	7966	1	7966
1367	2074	3	7975	2	7975
1368	2074	0	7979	3	7979
1369	2074	0	7991	4	7991
1370	2075	1	8000	0	8000
1371	2075	0	8004	1	8004
1372	2077	2	8012	2	8012
1373	2079	2	8017	3	8017
1374	2079	0	8023	4	8023
1375	2080	1	8031	0	8031
1376	2083	3	8035	1	8035
1377	2086	3	8039	2	8039
1378	2086	0	8043	3	8043
1379	2086	0	8051	4	8051
1380	2087	1	8061	0	8061
1381	2090	3	8065	1	8065
1382	2090	0	8069	2	8069
1383	2094	4	8076	3	8076
1384	2094	0	8080	4	8080
1385	2095	1	8089	0	8089
1386	2098	3	8093	1	8093
1387	2101	3	8097	2	8097
1388	2101	0	8101	3	8101
1389	2103	2	8117	4	8117
1390	2104	1	8121	0	8121
1391	2107	3	8125	1	8125
1392	2107	0	8129	2	8129
1393	2111	4	8136	3	8136
1394	2111	0	8140	4	8140
1395	2111	0	8148	0	8148
1396	2113	2	8154	1	8154
1397	2116	3	8159	2	8159
1398	2118	2	8163	3	8163
1399	2118	0	8169	4	8169
1400	2119	1	8179	0	8179
1401	2121	2	8183	1	8183
1402	2122	1	8188	2	8188
1403	2126	4	8194	3	8194
1404	2126	0	8198	4	8198
1405	2126	0	8208	0	8208
1406	2129	3	8217	1	8217
1407	2131	2	8221	2	8221
1408	2133	2	8226	3	8226
1409	2133	0	8232	4	8232
1410	2133	0	8240	0	8240
1411	2135	2	8246	1	8246
1412	2137	2	8251	2	8251
1413	2137	0	8256	3	8256
1414	2137	0	8265	4	8265
1415	2138	1	8271	0	8271
1416	2140	2	8275	1	8275
1417	2143	3	8280	2	8280
1418	2143	0	8284	3	8284
1419	2143	0	8292	4	8292
1420	2144	1	8301	0	8301
1421	2147	3	8305	1	8305
1422	2149	2	8309	2	8309
1423	2149	0	8314	3	8314
1424	2149	0	8327	4	8327
1425	2149	0	8333	0	8333
1426	2151	2	8339	1	8339
1427	2152	1	8344	2	8344
1428	2154	2	8350	3	8350
1429	2154	0	8356	4	8356
1430	2155	1	8363	0	8363
1431	2158	3	8367	1	8367
1432	2161	3	8371	2	8371
1433	2161	0	8375	3	8375
1434	2161	0	8383	4	8383
1435	2162	1	8398	0	8398
1436	2165	3	8402	1	8402
1437	2165	0	8406	2	8406
1438	2168	3	8413	3	8413
1439	2168	0	8418	4	8418
1440	2168	0	8425	0	8425
1441	2171	3	8430	1	8430
1442	2173	2	8434	2	8434
1443	2173	0	8439	3	8439
1444	2173	0	8448	4	8448
1445	2174	1	8454	0	8454
1446	2176	2	8458	1	8458
1447	2178	2	8463	2	8463
1448	2179	1	8468	3	8468
1449	2180	1	8475	4	8475
1450	2181	1	8480	0	8480
1451	2184	3	8484	1	8484
1452	2184	0	8488	2	8488
1453	2186	2	8495	3	8495
1454	2188	2	8501	4	8501
1455	2188	0	8505	0	8505
1456	2188	0	8513	1	8513
1457	2191	3	8520	2	8520
1458	2195	4	8524	3	8524
1459	2197	2	8528	4	8528
1460	2198	1	8532	0	8532
1461	2200	2	8536	1	8536
1462	2203	3	8541	2	8541
1463	2203	0	8545	3	8545
1464	2203	0	8563	4	8563
1465	2203	0	8572	0	8572
1466	2205	2	8578	1	8578
1467	2208	3	8583	2	8583
1468	2208	0	8587	3	8587
1469	2210	2	8599	4	8599
1470	2211	1	8603	0	8603
1471	2214	3	8607	1	8607
1472	2217	3	8611	2	8611
1473	2217	0	8615	3	8615
1474	2217	0	8625	4	8625
1475	2218	1	8631	0	8631
1476	2221	3	8635	1	8635
1477	2224	3	8639	2	8639
1478	2228	4	8643	3	8643
1479	2228	0	8647	4	8647
1480	2229	1	8657	0	8657
1481	2232	3	8661	1	8661
1482	2234	2	8665	2	8665
1483	2234	0	8670	3	8670
1484	2235	1	8679	4	8679
1485	2236	1	8684	0	8684
1486	2238	2	8688	1	8688
1487	2241	3	8693	2	8693
1488	2241	0	8697	3	8697
1489	2242	1	8706	4	8706
1490	2243	1	8711	0	8711
1491	2246	3	8715	1	8715
1492	2248	2	8719	2	8719
1493	2252	4	8724	3	8724
1494	2252	0	8728	4	8728
1495	2253	1	8743	0	8743
1496	2256	3	8747	1	8747
1497	2259	3	8751	2	8751
1498	2263	4	8755	3	8755
1499	2263	0	8759	4	8759
1500	2264	1	8773	0	8773
1501	2267	3	8777	1	8777
1502	2270	3	8781	2	8781
1503	2270	0	8785	3	8785
1504	2270	0	8802	4	8802
1505	2271	1	8808	0	8808
1506	2274	3	8812	1	8812
1507	2274	0	8816	2	8816
1508	2278	4	8823	3	8823
1509	2280	2	8827	4	8827
1510	2281	1	8831	0	8831
1511	2284	3	8835	1	8835
1512	2287	3	8839	2	8839
1513	2287	0	8843	3	8843
1514	2287	0	8862	4	8862
1515	2287	0	8877	0	8877
1516	2289	2	8883	1	8883
1517	2290	1	8888	2	8888
1518	2292	2	8894	3	8894
1519	2292	0	8900	4	8900
1520	2293	1	8908	0	8908
1521	2296	3	8912	1	8912
1522	2296	0	8916	2	8916
1523	2298	2	8923	3	8923
1524	2298	0	8929	4	8929
1525	2298	0	8937	0	8937
1526	2300	2	8943	1	8943
1527	2302	2	8948	2	8948
1528	2304	2	8953	3	8953
1529	2306	2	8959	4	8959
1530	2306	0	8963	0	8963
1531	2308	2	8971	1	8971
1532	2308	0	8976	2	8976
1533	2312	4	8985	3	8985
1534	2314	2	8989	4	8989
1535	2315	1	8993	0	8993
1536	2318	3	8997	1	8997
1537	2321	3	9001	2	9001
1538	2321	0	9005	3	9005
1539	2321	0	9015	4	9015
1540	2322	1	9021	0	9021
1541	2325	3	9025	1	9025
1542	2328	3	9029	2	9029
1543	2330	2	9033	3	9033
1544	2332	2	9039	4	9039
1545	2333	1	9043	0	9043
1546	2336	3	9047	1	9047
1547	2339	3	9051	2	9051
1548	2339	0	9055	3	9055
1549	2339	0	9072	4	9072
1550	2339	0	9082	0	9082
1551	2341	2	9088	1	9088
1552	2343	2	9093	2	9093
1553	2345	2	9098	3	9098
1554	2345	0	9104	4	9104
1555	2346	1	9112	0	9112
1556	2349	3	9116	1	9116
1557	2351	2	9120	2	9120
1558	2353	2	9125	3	9125
1559	2353	0	9131	4	9131
1560	2354	1	9137	0	9137
1561	2357	3	9141	1	9141
1562	2359	2	9145	2	9145
1563	2359	0	9150	3	9150
1564	2359	0	9160	4	9160
1565	2360	1	9166	0	9166
1566	2363	3	9170	1	9170
1567	2363	0	9174	2	9174
1568	2365	2	9181	3	9181
1569	2367	2	9187	4	9187
1570	2368	1	9191	0	9191
1571	2370	2	9195	1	9195
1572	2372	2	9200	2	9200
1573	2376	4	9205	3	9205
1574	2376	0	9209	4	9209
1575	2377	1	9219	0	9219
1576	2379	2	9223	1	9223
1577	2381	2	9228	2	9228
1578	2381	0	9233	3	9233
1579	2381	0	9246	4	9246
1580	2382	1	9254	0	9254
1581	2384	2	9258	1	9258
1582	2387	3	9263	2	9263
1583	2387	0	9267	3	9267
1584	2389	2	9276	4	9276
1585	2390	1	9280	0	9280
1586	2393	3	9284	1	9284
1587	2396	3	9288	2	9288
1588	2396	0	9292	3	9292
1589	2396	0	9307	4	9307
1590	2397	1	9318	0	9318
1591	2400	3	9322	1	9322
1592	2402	2	9326	2	9326
1593	2402	0	9331	3	9331
1594	2402	0	9340	4	9340
1595	2403	1	9346	0	9346
1596	2406	3	9350	1	9350
1597	2406	0	9354	2	9354
1598	2409	3	9361	3	9361
1599	2409	0	9366	4	9366
1600	2410	1	9373	0	9373
1601	2413	3	9377	1	9377
1602	2415	2	9381	2	9381
1603	2417	2	9386	3	9386
1604	2417	0	9392	4	9392
1605	2418	1	9400	0	9400
1606	2420	2	9404	1	9404
1607	2421	1	9409	2	9409
1608	2424	3	9415	3	9415
1609	2424	0	9420	4	9420
1610	2424	0	9427	0	9427
1611	2427	3	9432	1	9432
1612	2429	2	9436	2	9436
1613	2431	2	9441	3	9441
1614	2433	2	9447	4	9447
1615	2434	1	9451	0	9451
1616	2437	3	9455	1	9455
1617	2440	3	9459	2	9459
1618	2440	0	9463	3	9463
1619	2440	0	9481	4	9481
1620	2441	1	9491	0	9491
1621	2444	3	9495	1	9495
1622	2447	3	9499	2	9499
1623	2447	0	9503	3	9503
1624	2447	0	9518	4	9518
1625	2448	1	9524	0	9524
1626	2451	3	9528	1	9528
1627	2453	2	9532	2	9532
1628	2455	2	9537	3	9537
1629	2455	0	9543	4	9543
1630	2456	1	9551	0	9551
1631	2459	3	9555	1	9555
1632	2462	3	9559	2	9559
1633	2464	2	9563	3	9563
1634	2466	2	9569	4	9569
1635	2467	1	9573	0	9573
1636	2470	3	9577	1	9577
1637	2473	3	9581	2	9581
1638	2475	2	9585	3	9585
1639	2477	2	9591	4	9591
1640	2478	1	9595	0	9595
1641	2479	1	9599	1	9599
1642	2481	2	9605	2	9605
1643	2483	2	9610	3	9610
1644	2483	0	9616	4	9616
1645	2483	0	9625	0	9625
1646	2485	2	9632	1	9632
1647	2485	0	9637	2	9637
1648	2486	1	9645	3	9645
1649	2486	0	9652	4	9652
1650	2487	1	9658	0	9658
1651	2489	2	9662	1	9662
1652	2492	3	9667	2	9667
1653	2494	2	9671	3	9671
1654	2494	0	9677	4	9677
1655	2495	1	9688	0	9688
1656	2498	3	9692	1	9692
1657	2500	2	9696	2	9696
1658	2502	2	9701	3	9701
1659	2504	2	9707	4	9707
1660	2505	1	9711	0	9711
1661	2508	3	9715	1	9715
1662	2511	3	9719	2	9719
1663	2511	0	9723	3	9723
1664	2511	0	9740	4	9740
1665	2512	1	9750	0	9750
1666	2512	0	9754	1	9754
1667	2515	3	9761	2	9761
1668	2519	4	9765	3	9765
1669	2519	0	9769	4	9769
1670	2519	0	9779	0	9779
1671	2519	0	9790	1	9790
1672	2522	3	9800	2	9800
1673	2526	4	9804	3	9804
1674	2528	2	9808	4	9808
1675	2529	1	9812	0	9812
1676	2532	3	9816	1	9816
1677	2535	3	9820	2	9820
1678	2535	0	9824	3	9824
1679	2535	0	9834	4	9834
1680	2536	1	9842	0	9842
1681	2538	2	9846	1	9846
1682	2539	1	9851	2	9851
1683	2541	2	9857	3	9857
1684	2543	2	9863	4	9863
1685	2544	1	9867	0	9867
1686	2547	3	9871	1	9871
1687	2549	2	9875	2	9875
1688	2553	4	9880	3	9880
1689	2555	2	9884	4	9884
1690	2556	1	9888	0	9888
1691	2559	3	9892	1	9892
1692	2562	3	9896	2	9896
1693	2562	0	9900	3	9900
1694	2562	0	9927	4	9927
1695	2563	1	9946	0	9946
1696	2566	3	9950	1	9950
1697	2569	3	9954	2	9954
1698	2571	2	9958	3	9958
1699	2571	0	9964	4	9964
1700	2572	1	9974	0	9974
1701	2574	2	9978	1	9978
1702	2575	1	9983	2	9983
1703	2577	2	9989	3	9989
1704	2577	0	9995	4	9995
1705	2578	1	10003	0	10003
1706	2580	2	10007	1	10007
1707	2581	1	10012	2	10012
1708	2584	3	10018	3	10018
1709	2584	0	10023	4	10023
1710	2585	1	10032	0	10032
1711	2588	3	10036	1	10036
1712	2591	3	10040	2	10040
1713	2593	2	10044	3	10044
1714	2595	2	10050	4	10050
1715	2596	1	10054	0	10054
1716	2597	1	10058	1	10058
1717	2600	3	10064	2	10064
1718	2604	4	10068	3	10068
1719	2606	2	10072	4	10072
1720	2607	1	10076	0	10076
1721	2609	2	10080	1	10080
1722	2612	3	10085	2	10085
1723	2616	4	10089	3	10089
1724	2616	0	2	4	10093
1725	2617	1	14	0	10105
1726	2620	3	18	1	10109
1727	2620	0	22	2	10113
1728	2620	0	36	3	10127
1729	2621	1	49	4	10140
1730	2622	1	54	0	10145
1731	2624	2	58	1	10149
1732	2626	2	63	2	10154
1733	2628	2	68	3	10159
1734	2628	0	74	4	10165
1735	2629	1	82	0	10173
1736	2631	2	86	1	10177
1737	2633	2	91	2	10182
1738	2635	2	96	3	10187
1739	2635	0	102	4	10193
1740	2636	1	111	0	10202
1741	2639	3	115	1	10206
1742	2641	2	119	2	10210
1743	2643	2	124	3	10215
1744	2645	2	130	4	10221
1745	2646	1	134	0	10225
1746	2648	2	138	1	10229
1747	2651	3	143	2	10234
1748	2651	0	147	3	10238
1749	2653	2	156	4	10247
1750	2654	1	160	0	10251
1751	2656	2	164	1	10255
1752	2659	3	169	2	10260
1753	2661	2	173	3	10264
1754	2661	0	179	4	10270
1755	2662	1	190	0	10281
1756	2665	3	194	1	10285
1757	2668	3	198	2	10289
1758	2668	0	202	3	10293
1759	2670	2	212	4	10303
1760	2671	1	216	0	10307
1761	2674	3	220	1	10311
1762	2677	3	224	2	10315
1763	2679	2	228	3	10319
1764	2681	2	234	4	10325
1765	2682	1	238	0	10329
1766	2685	3	242	1	10333
1767	2685	0	246	2	10337
1768	2688	3	253	3	10344
1769	2688	0	258	4	10349
1770	2688	0	273	0	10364
1771	2689	1	280	1	10371
1772	2691	2	286	2	10377
1773	2693	2	291	3	10382
1774	2695	2	297	4	10388
1775	2696	1	301	0	10392
1776	2699	3	305	1	10396
1777	2702	3	309	2	10400
1778	2702	0	313	3	10404
1779	2702	0	323	4	10414
1780	2703	1	329	0	10420
1781	2706	3	333	1	10424
1782	2708	2	337	2	10428
1783	2708	0	342	3	10433
1784	2708	0	365	4	10456
1785	2709	1	371	0	10462
1786	2711	2	375	1	10466
1787	2714	3	380	2	10471
1788	2718	4	384	3	10475
1789	2718	0	388	4	10479
1790	2718	0	398	0	10489
1791	2718	0	406	1	10497
1792	2721	3	413	2	10504
1793	2721	0	417	3	10508
1794	2721	0	425	4	10516
1795	2722	1	431	0	10522
1796	2725	3	435	1	10526
1797	2728	3	439	2	10530
1798	2728	0	443	3	10534
1799	2730	2	465	4	10556
1800	2731	1	469	0	10560
1801	2734	3	473	1	10564
1802	2734	0	477	2	10568
1803	2738	4	484	3	10575
1804	2738	0	488	4	10579
1805	2739	1	498	0	10589
1806	2742	3	502	1	10593
1807	2742	0	506	2	10597
1808	2744	2	513	3	10604
1809	2744	0	519	4	10610
1810	2745	1	526	0	10617
1811	2748	3	530	1	10621
1812	2751	3	534	2	10625
1813	2751	0	538	3	10629
1814	2751	0	548	4	10639
1815	2752	1	554	0	10645
1816	2754	2	558	1	10649
1817	2756	2	563	2	10654
1818	2758	2	568	3	10659
1819	2758	0	574	4	10665
1820	2759	1	584	0	10675
1821	2762	3	588	1	10679
1822	2765	3	592	2	10683
1823	2765	0	596	3	10687
1824	2765	0	612	4	10703
1825	2766	1	618	0	10709
1826	2768	2	622	1	10713
1827	2769	1	627	2	10718
1828	2773	4	633	3	10724
1829	2775	2	637	4	10728
1830	2776	1	641	0	10732
1831	2779	3	645	1	10736
1832	2782	3	649	2	10740
1833	2786	4	653	3	10744
1834	2788	2	657	4	10748
1835	2789	1	661	0	10752
1836	2792	3	665	1	10756
1837	2792	0	669	2	10760
1838	2795	3	676	3	10767
1839	2795	0	681	4	10772
1840	2796	1	690	0	10781
1841	2799	3	694	1	10785
1842	2802	3	698	2	10789
1843	2804	2	702	3	10793
1844	2804	0	708	4	10799
1845	2805	1	724	0	10815
1846	2808	3	728	1	10819
1847	2810	2	732	2	10823
1848	2812	2	737	3	10828
1849	2812	0	743	4	10834
1850	2813	1	761	0	10852
1851	2815	2	765	1	10856
1852	2818	3	770	2	10861
1853	2822	4	774	3	10865
1854	2822	0	778	4	10869
1855	2823	1	788	0	10879
1856	2826	3	792	1	10883
1857	2828	2	796	2	10887
1858	2832	4	801	3	10892
1859	2832	0	805	4	10896
1860	2832	0	815	0	10906
1861	2834	2	823	1	10914
1862	2836	2	828	2	10919
1863	2836	0	833	3	10924
1864	2836	0	844	4	10935
1865	2837	1	850	0	10941
1866	2839	2	854	1	10945
1867	2840	1	859	2	10950
1868	2842	2	865	3	10956
1869	2842	0	871	4	10962
1870	2842	0	879	0	10970
1871	2844	2	885	1	10976
1872	2844	0	890	2	10981
1873	2844	0	897	3	10988
1874	2846	2	905	4	10996
1875	2847	1	909	0	11000
1876	2849	2	913	1	11004
1877	2852	3	918	2	11009
1878	2852	0	922	3	11013
1879	2853	1	931	4	11022
